ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
KLAC,KLA-Tencor Corporation,KLAC.3Q17,1300,1355,3Q17,2018/1F,108.2,10/27/2017,5,9/30/2017,1.63,1.63,1.63,6.831,106,6.894,108.34,6.779,94.4,41.97695,14.766943,7.704544,18.800236,4.2098045,3.0189514,2.3,3.7,1.6,2.111878231,2.328828265,1.31726631,105.1,106.1,1.68,1.64,0.58473223,2984.49,3480.01,3880.223,0.064,0.064,0.072,0.008,23.177,10.557,4.686,-0.38272747,0.379269687,-0.093158451,0.603228,0.04,-2.96,0.88,0.040,0.088,30.01293353,10/26/2017,11/1/2017,10/20/2017,10/28/2016,9/29/2017,9/22/2017,7/28/2017
DLB,"Dolby Laboratories, Inc. Class A",DLB.3Q17,1300,1315,3Q17,2017/4F,23.8,10/26/2017,4,9/30/2017,0.26,0.26,0.26,2.228,57.52,2.268,59.54,2.186,53.1,19.440996,12.128067,2.7614832,18.045748,3.506267,2.5930762,5.4,4.8,7.8,2.897130274,3.779562164,4.057535814,59.1,57.7,1.43,1.36,0.5345225,967.41,1025.73,1083.175,0.039,0.038,0.041,0.003,1.395,8.622,0.168,0.131880391,-0.309182468,-0.233474633,-0.285987751,0.07,-0.74,-2.37,1.299,1.299,11.96648784,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
NKE,"NIKE, Inc. Class B",NKE.3Q17,2400,2440,3Q17,2017/1F,519.6,09/27/2017,3,9/30/2017,0.48,0.48,0.65,2.452,51.85,2.513,53.56,2.499,53.36,-1.2957692,0.37481785,-0.09326339,12.87793,2.5629401,2.7928114,2.8,3.6,2.2,2.112056062,1.890324605,2.173237874,60.5,60.4,1.50,1.49,0.48666427,32376,34350,36009.777,0.047,0.047,0.047,0.000,-14.174,-2.188,-2.886,-0.220076847,0.253843759,0.117298086,-0.028152377,0.01,12.96,-0.21,-0.911,-26.380,11.22367494,9/26/2017,10/2/2017,9/20/2017,9/28/2016,8/30/2017,8/23/2017,6/28/2017
CMD,Cantel Medical Corp.,CMD.3Q17,2300,2325,3Q17,2018/1F,11.2,12/07/2017,4,9/30/2017,,0.54,0.54,2.396,94.17,2.486,106.48,2.338,81.12,16.930592,31.262325,8.664155,14.151657,7.793081,2.7431011,4.1,6.2,10.2,1.709578326,2.021884232,3.245058944,99.5,92.0,1.80,1.75,0.4472136,664.755,770.157,873.9812,0.025,0.023,0.029,0.005,2.779,23.469,5.921,-0.333532854,-0.598052539,-0.154462803,-0.473174954,0.05,-6.56,-7.54,0.000,0.000,31.47418222,12/6/2017,12/12/2017,11/30/2017,12/8/2016,11/9/2017,11/2/2017,9/7/2017
CNO,"CNO Financial Group, Inc.",CNO.3Q17,4800,4865,3Q17,2017/3F,22.8,10/26/2017,4,9/30/2017,0.39,0.39,0.39,1.654,23.34,1.660,24.65,1.619,22.81,54.20195,8.066643,7.4542284,18.045748,3.506267,2.5930762,2.5,3.2,1.3,1.474632851,1.728159732,1.32759668,22.4,21.7,2.00,1.86,0.5345225,3811.9,3985.1,4093.9,0.071,0.067,0.071,0.004,36.156,4.560,4.861,-0.199004887,0.905801897,-0.146703384,0.110753644,0.14,-9.01,-3.40,-0.295,0.640,7.397885569,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
VAR,"Varian Medical Systems, Inc.",VAR.3Q17,2300,2325,3Q17,2017/4F,76.2,10/26/2017,4,9/30/2017,1.18,1.19,1.18,4.466,100.06,4.490,105.6,4.347,100.19,25.203442,5.3997397,0.9270787,18.045748,3.506267,2.5930762,9.9,10.4,6.9,8.797083395,8.248059838,8.06424089,101.7,100.0,1.80,1.83,0.42163703,3099.1,3217.8,2709.3025,0.045,0.043,0.043,0.001,7.158,1.893,-1.666,-0.046685744,0.434006013,0.066563964,0.090875572,-0.03,-3.68,-1.69,-0.356,0.374,-12.57776451,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
ULTI,"Ultimate Software Group, Inc.",ULTI.3Q17,3300,3310,3Q17,2017/3F,75.0,11/02/2017,4,9/30/2017,0.88,0.88,0.88,4.165,189.6,4.191,195.77,4.041,200.62,-7.8369737,-2.4174988,5.907488,22.51526,3.7527204,1.9733906,9.0,10.4,12.9,11.09435398,12.38088742,12.90686057,224.3,227.4,1.35,1.33,0.47729233,618.081,781.291,936.2659,0.022,0.021,0.020,-0.001,-30.352,-6.170,3.934,-0.132035573,-0.300913964,-0.103912862,-0.140429703,0.03,14.59,1.38,0.796,0.728,51.47948246,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
RRC,Range Resources Corporation,RRC.3Q17,2100,2105,3Q17,2017/3F,135.7,10/25/2017,3,9/30/2017,0.03,0.03,0.10,0.617,19.57,0.630,19,0.745,21.86,-41.60229,-13.0832615,-1.3499498,17.459429,3.3520699,2.2674441,4.7,5.3,4.0,13.40457295,15.23282966,9.953529234,29.6,35.2,1.34,1.30,0.51816386,1598.06,1544.55,2221.839,0.032,0.033,0.034,0.001,-59.062,-16.435,-3.617,-0.125129732,0.170735097,-0.12002082,0.346715585,0.04,55.67,19.10,-19.326,-74.441,39.03351564,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
AXS,Axis Capital Holdings Limited,AXS.3Q17,4800,4855,3Q17,2017/3F,34.2,10/26/2017,4,9/30/2017,-5.38,0.93,0.87,3.349,57.31,3.276,57.71,4.437,63.49,0.9184003,-9.103799,0.3128767,18.045748,3.506267,2.5930762,2.8,2.2,3.0,1.905046348,1.840405188,1.318971252,61.9,66.9,2.00,2.10,0.6324555,3674.66,3752.97,3636.36,0.058,0.057,0.070,0.013,-17.127,-12.610,-2.280,0.29464482,-0.062019029,0.035123331,0.444342585,-0.10,7.24,8.16,-679.944,-717.236,-1.042273299,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
ASH,"Ashland Global Holdings, Inc.",ASH.3Q17,2200,2210,3Q17,2017/4F,40.7,11/07/2017,2,9/30/2017,0.68,0.69,0.79,3.286,65.39,3.323,67.98,3.309,62.29,17.598164,9.134698,1.3870239,19.48663,4.211509,1.4943361,6.0,5.6,4.7,3.456227053,4.191858898,4.497615469,73.1,71.4,1.30,1.33,0.4830459,5387,4948,4241.86,0.050,0.049,0.053,0.004,-1.888,4.923,-0.107,0.084669489,0.288989351,-0.175490603,-0.231542341,-0.03,7.57,-2.30,-1.395,-14.476,-21.25747169,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
PM,Philip Morris International Inc.,PM.3Q17,2400,2430,3Q17,2017/3F,438.2,10/19/2017,4,9/30/2017,1.39,1.39,1.39,5.277,111.01,5.298,114.53,5.188,119.86,18.154228,-4.4468584,-1.8846929,16.729212,3.110242,2.4744391,2.1,2.7,2.5,0.466099071,0.509878875,0.599355763,124.5,122.9,1.55,1.64,0.5096472,26794,26685,28698.254,0.048,0.046,0.043,-0.003,1.425,-7.557,-4.359,-0.228451559,-0.179362177,-0.085863147,-0.222333213,-0.09,8.71,-1.25,0.116,-0.059,7.107016496,10/18/2017,10/24/2017,10/12/2017,10/20/2016,9/21/2017,9/14/2017,7/20/2017
TXRH,"Texas Roadhouse, Inc.",TXRH.3Q17,3400,3435,3Q17,2017/3F,28.9,10/31/2017,2,9/30/2017,0.43,0.44,0.43,2.101,49.14,2.114,50.03,2.061,49.3,22.911526,1.4807343,3.7106037,20.405674,3.793633,2.933097,8.0,12.8,7.2,6.123208219,7.401829136,8.407013903,52.4,52.2,1.68,1.71,0.56835407,1807.36,1990.71,2212.1086,0.043,0.042,0.042,0.000,2.506,-2.313,0.778,-0.372813806,0.114782918,-0.172743911,-0.2716548,-0.04,4.83,-0.40,-0.875,-0.515,22.39446485,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
CLGX,"CoreLogic, Inc.",CLGX.3Q17,3300,3305,3Q17,2017/3F,18.2,10/26/2017,4,9/30/2017,0.72,0.71,0.71,2.517,46.22,2.531,48.59,2.472,45.84,10.380292,5.999124,6.4403057,18.045748,3.506267,2.5930762,4.3,5.2,3.8,2.149149378,2.392465243,2.15107582,48.1,47.8,1.55,1.55,0.6875517,1528.11,1952.55,1848.1,0.054,0.052,0.054,0.002,-7.665,2.493,3.847,-0.173237832,0.11766176,-0.101700899,-0.000895572,0.00,-0.99,-0.69,0.806,0.934,20.94024645,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
HPQ,HP Inc.,HPQ.3Q17,1300,1340,3Q17,2017/4F,185.7,11/22/2017,3,9/30/2017,0.44,0.44,0.44,1.749,19.96,1.794,21.36,1.718,18.86,45.72966,13.255572,-1.6574502,15.452635,5.15393,0.028860569,2.9,3.7,3.3,2.091491414,1.691481219,2.227594317,22.8,21.1,1.40,1.43,0.4757266,52701,48238,51478.137,0.088,0.084,0.091,0.007,30.277,8.102,-1.686,-0.214656188,-0.129665126,0.236485153,-0.061098604,-0.03,6.85,-7.72,0.107,-0.122,-2.32037912,11/21/2017,11/27/2017,11/15/2017,11/23/2016,10/25/2017,10/18/2017,8/23/2017
ALLE,Allegion PLC,ALLE.3Q17,1200,1230,3Q17,2017/3F,41.8,10/26/2017,4,9/30/2017,1.02,1.02,1.02,4.085,86.47,4.139,87.74,3.978,81.2,36.473583,8.054185,5.1156044,18.045748,3.506267,2.5930762,5.1,8.0,5.4,3.312064683,3.568962882,2.601530101,88.7,84.9,1.54,1.54,0.49810246,2068.1,2238,2404.805,0.047,0.047,0.049,0.002,18.428,4.548,2.523,-0.355288923,-0.043233943,-0.071981191,0.273121799,0.00,1.06,-4.26,0.033,-0.321,16.28088584,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
LEG,"Leggett & Platt, Incorporated",LEG.3Q17,1400,1420,3Q17,2017/3F,45.8,10/27/2017,5,9/30/2017,0.60,0.60,0.70,2.653,47.73,2.671,48.92,2.742,49.58,4.5106173,-1.3311863,4.619336,18.800236,4.2098045,3.0189514,5.5,6.4,9.2,3.976024256,4.169348982,5.030305144,53.7,57.4,1.50,1.56,0.5345225,3917.2,3749.9,3926.043,0.056,0.055,0.055,0.001,-14.290,-5.541,1.600,-0.133190299,-0.400704368,-0.046368084,-0.209585871,-0.06,9.70,7.01,0.000,-14.643,0.225747983,10/26/2017,11/1/2017,10/20/2017,10/28/2016,9/29/2017,9/22/2017,7/28/2017
NUAN,"Nuance Communications, Inc.",NUAN.3Q17,3300,3310,3Q17,2017/4F,36.1,11/29/2017,3,9/30/2017,0.13,0.13,0.15,1.108,15.72,1.129,14.63,1.100,16.04,-9.006781,-8.790529,-2.1404684,16.762852,6.0179234,1.6126752,2.6,2.5,2.5,2.354317289,2.048822897,2.329537279,21.4,21.4,1.13,1.25,0.35355338,1979.06,1979.59,1959.55,0.071,0.077,0.069,-0.009,-25.770,-14.808,-3.753,0.039897592,0.050416002,0.149107272,0.01063731,-0.13,46.10,0.00,0.000,-10.784,-0.985821552,11/28/2017,12/4/2017,11/22/2017,11/30/2016,11/1/2017,10/25/2017,8/30/2017
JBHT,"J.B. Hunt Transport Services, Inc.",JBHT.3Q17,4600,4615,3Q17,2017/3F,90.7,10/13/2017,5,9/30/2017,0.96,1.00,1.03,4.352,111.08,4.377,106.73,4.267,91.85,26.930773,16.200329,4.801655,17.08945,3.6910534,3.8882256,2.7,3.5,3.5,2.68127691,3.709364176,3.394607362,105.0,98.3,1.50,1.52,0.5,6187.64,6555.45,7059.75,0.039,0.041,0.046,0.005,9.841,12.509,0.913,-0.231967563,-0.230674734,-0.277159971,-0.210136365,-0.02,-1.62,-6.38,-3.572,-6.895,14.09438817,10/12/2017,10/18/2017,10/6/2017,10/14/2016,9/15/2017,9/8/2017,7/14/2017
IAC,IAC/InterActiveCorp.,IAC.3Q17,3300,3320,3Q17,2017/3F,70.6,11/09/2017,4,9/30/2017,0.85,0.83,0.84,4.079,117.58,4.390,129.5,3.855,101.04,90.75347,28.167057,6.461692,17.740572,6.005144,0.9874463,2.5,1.7,1.9,2.004901757,1.771599216,1.592245943,139.9,125.3,1.10,1.20,0.3077935,3230.9,3139.88,3156.9185,0.035,0.034,0.038,0.004,73.013,22.162,5.474,0.538224773,0.370336123,0.131690361,0.259165875,-0.10,8.03,-10.46,2.024,1.282,-2.289810889,11/8/2017,11/14/2017,11/2/2017,11/10/2016,10/12/2017,10/5/2017,8/10/2017
CNC,Centene Corporation,CNC.3Q17,3350,3355,3Q17,2017/3F,130.5,10/24/2017,2,9/30/2017,0.62,0.62,0.62,2.651,48.385,2.678,46.9,2.587,41.425,41.248466,13.216662,4.47762,16.628801,3.1811357,2.2464037,2.0,4.5,1.7,3.430351773,2.744237976,1.80950247,53.2,46.1,1.32,1.38,0.46573788,22760,40607,47235.035,0.055,0.057,0.062,0.005,24.620,10.036,2.231,-0.566155484,0.182175664,0.250019788,0.895743073,-0.05,13.43,-13.38,0.619,0.947,107.5353032,10/23/2017,10/27/2017,10/17/2017,10/25/2016,9/26/2017,9/19/2017,7/25/2017
BMY,Bristol-Myers Squibb Company,BMY.3Q17,2300,2305,3Q17,2017/3F,360.4,10/26/2017,4,9/30/2017,0.77,0.76,0.75,3.129,63.74,3.157,64.67,3.070,54.24,21.266354,19.22934,2.1158934,18.045748,3.506267,2.5930762,1.8,2.0,1.0,0.576742926,0.708221524,0.524030335,62.2,58.0,1.71,1.67,0.5694518,16560,19427,20550.83,0.049,0.049,0.057,0.008,3.221,15.723,-0.477,-0.093548982,0.748477372,-0.185646149,0.100590724,0.04,-3.82,-6.75,1.844,2.272,24.09921498,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
LAD,"Lithia Motors, Inc. Class A",LAD.3Q17,3500,3540,3Q17,2017/3F,28.7,10/25/2017,3,9/30/2017,2.38,2.37,2.28,9.150,120.31,9.210,117.01,8.619,100.13,36.069904,16.85809,2.9745698,17.459429,3.3520699,2.2674441,10.0,14.0,10.8,8.372301324,12.31516436,13.83699345,119.3,109.3,1.46,1.39,0.5705694,7864.25,8678.15,10093.484,0.076,0.079,0.086,0.007,18.610,13.506,0.707,-0.282541037,-0.067048795,-0.320163249,-0.394933491,0.07,1.99,-8.38,0.387,4.129,28.34642846,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
C,Citigroup Inc.,C.3Q17,4800,4850,3Q17,2017/3F,"1,081.4",10/12/2017,4,9/30/2017,1.32,1.29,1.31,5.742,72.74,5.748,75.72,5.526,67.02,42.851246,12.981213,14.623081,16.85841,4.272139,3.8892984,1.9,1.8,1.2,1.008652012,0.834532906,0.791706639,74.7,68.8,1.53,1.55,0.5467401,76354,69875,71354.76,0.079,0.076,0.082,0.007,25.993,8.709,10.734,0.065439571,0.631281298,0.208642588,0.274022424,-0.02,-1.29,-7.98,2.173,0.993,-6.547450035,10/11/2017,10/17/2017,10/5/2017,10/13/2016,9/14/2017,9/7/2017,7/13/2017
SIRI,"Sirius XM Holdings, Inc.",SIRI.3Q17,3400,3410,3Q17,2017/3F,99.0,10/25/2017,3,9/30/2017,0.05,0.05,0.04,0.204,5.52,0.206,5.75,0.202,5.39,30.424536,6.679034,4.54545,17.459429,3.3520699,2.2674441,17.2,17.0,10.5,15.76221251,16.83730282,17.12943605,5.8,5.2,1.61,1.64,0.60768497,4570.05,5017.22,5397.61,0.037,0.036,0.037,0.002,12.965,3.327,2.278,0.013653817,0.646139416,-0.063851694,-0.079817195,-0.03,0.93,-9.71,1.057,4.293,18.1083358,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
OAS,Oasis Petroleum Inc.,OAS.3Q17,2100,2105,3Q17,2017/3F,69.4,11/08/2017,3,9/30/2017,-0.06,-0.06,-0.06,-0.086,9.12,-0.059,10.16,-0.063,8.08,-29.40213,25.742579,15.981733,18.238008,4.432678,1.5052676,6.1,5.5,4.5,16.96151403,17.4766239,18.10680909,12.0,12.6,1.40,1.40,0.49022707,789.735,704.665,1065.8752,-0.009,-0.006,-0.008,-0.002,-47.640,21.310,14.476,0.111701994,0.357495423,-0.029474221,-0.063252175,0.00,17.85,5.18,1.137,-3.646,34.96618486,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
TGT,Target Corporation,TGT.3Q17,3500,3540,3Q17,2017/3F,371.0,11/15/2017,3,9/30/2017,0.86,0.85,0.85,4.437,59.01,4.413,58.37,4.427,56.31,-21.044327,3.6583185,-1.3186872,17.30218,5.27066,1.3927698,9.7,12.0,8.5,9.847881264,10.22403886,9.282124214,60.1,59.8,2.02,2.02,0.5277215,73785,69495,70889.51,0.075,0.076,0.079,0.003,-38.347,-1.612,-2.711,-0.194475641,0.145991484,-0.036791487,0.060951247,0.00,2.92,-0.50,0.369,0.887,-3.924225791,11/14/2017,11/20/2017,11/8/2017,11/16/2016,10/18/2017,10/11/2017,8/16/2017
VLY,Valley National Bancorp,VLY.3Q17,4800,4810,3Q17,2017/3F,20.5,10/25/2017,3,9/30/2017,0.18,0.18,0.18,0.798,12.05,0.804,11.79,0.763,11.61,19.49749,1.5503883,4.6140194,17.459429,3.3520699,2.2674441,10.7,12.5,9.9,4.994133942,7.45824971,6.341816991,12.9,12.6,1.67,1.78,0.5,634.071,721.374,777.4575,0.066,0.068,0.066,-0.002,2.038,-1.802,2.347,-0.141737725,0.079865041,-0.330387941,-0.212507401,-0.11,9.20,-2.43,-2.134,-1.534,22.61363475,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
DLR,"Digital Realty Trust, Inc.",DLR.3Q17,4800,4890,3Q17,2017/3F,163.5,10/26/2017,4,9/30/2017,0.35,0.39,0.40,1.732,118.33,1.827,123.88,1.782,114.15,26.233435,8.5238695,6.5817714,18.045748,3.506267,2.5930762,6.1,15.2,7.6,4.486289837,8.519342592,7.570189546,122.4,117.9,1.67,1.63,0.59408855,1763.33,2142.21,2469.192,0.015,0.015,0.016,0.001,8.188,5.018,3.989,-0.598280249,-0.197218071,-0.473399527,-0.407374173,0.04,-1.16,-3.67,-9.560,-11.711,40.03005677,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
HUBS,"HubSpot, Inc.",HUBS.3Q17,3300,3308,3Q17,2017/3F,24.6,11/02/2017,4,9/30/2017,-0.04,-0.05,-0.09,0.275,84.05,0.307,83.85,0.203,72.1,69.96998,16.296816,2.3184896,22.51526,3.7527204,1.9733906,7.0,14.6,8.3,10.33417689,9.441522361,10.62252486,84.0,80.0,1.23,1.18,0.412789,181.943,270.967,368.048,0.003,0.004,0.003,-0.001,47.455,12.544,0.345,-0.523786371,-0.160852644,0.094545614,-0.027144956,0.04,0.18,-4.76,-24.146,-57.917,102.2875296,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
PCAR,PACCAR Inc,PCAR.3Q17,1200,1220,3Q17,2017/3F,109.5,10/24/2017,2,9/30/2017,1.09,1.06,1.05,4.307,72.34,4.417,72.7,4.192,68.64,31.149637,5.9149146,2.5387764,16.628801,3.1811357,2.2464037,5.0,5.3,5.7,1.847474199,2.059692933,2.395922343,76.5,74.5,1.63,1.61,0.5160468,19115.1,15846.6,17592.418,0.060,0.061,0.061,0.000,14.521,2.734,0.292,-0.057770287,-0.136086608,-0.103034161,-0.228908982,0.01,5.19,-2.62,2.849,4.690,-7.965859451,10/23/2017,10/27/2017,10/17/2017,10/25/2016,9/26/2017,9/19/2017,7/25/2017
CYS,"CYS Investments, Inc.",CYS.3Q17,4800,4890,3Q17,2017/3F,10.7,10/26/2017,4,9/30/2017,0.25,0.25,0.26,0.962,8.64,0.956,8.7,0.979,8.42,0.46511889,3.3254147,-0.34363866,18.045748,3.506267,2.5930762,1.2,4.0,1.9,1.65373254,2.660219178,1.812108794,8.0,7.9,2.40,2.40,0.5477226,184.956,220.258,203.4,0.111,0.110,0.116,0.006,-17.581,-0.181,-2.937,-0.699827204,-0.369690415,-0.37834726,-0.087398866,0.00,-8.05,-1.56,0.529,-0.730,9.972101473,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
GMS,GMS Inc.,GMS.3Q17,3250,3255,3Q17,2017/2F,14.7,12/07/2017,4,9/30/2017,0.54,0.55,0.56,2.160,35.4,2.206,37.31,2.141,34.5,25.921785,8.144927,9.994114,14.151657,7.793081,2.7431011,2.9,1.8,1.7,2.820053535,2.263097702,2.293181571,37.9,37.9,1.33,1.25,0.4330127,1858.16,2319.14,2593.4333,0.061,0.059,0.062,0.003,11.770,0.352,7.251,0.577626242,0.643888693,0.246103309,0.229755887,0.08,1.51,-0.05,-1.420,-2.703,39.56996706,12/6/2017,12/12/2017,11/30/2017,12/8/2016,11/9/2017,11/2/2017,9/7/2017
SNI,"Scripps Networks Interactive, Inc. Class A",SNI.3Q17,3400,3430,3Q17,2017/3F,223.2,11/02/2017,4,9/30/2017,0.98,0.96,1.00,5.510,85.89,5.525,83.63,5.585,88.05,32.94718,-5.0198793,-2.5291443,22.51526,3.7527204,1.9733906,5.6,2.9,1.5,4.131234114,4.546588127,12.62086449,89.7,85.3,1.94,1.94,0.24253562,3018.22,3401.43,3536.5215,0.064,0.066,0.063,-0.003,10.432,-8.773,-4.503,0.904150284,2.817614781,-0.0913551,-0.672666312,0.00,7.25,-4.91,1.628,-2.221,17.17242282,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
SBRA,"Sabra Health Care REIT, Inc.",SBRA.3Q17,4800,4890,3Q17,2017/3F,63.5,11/02/2017,4,9/30/2017,0.31,0.31,0.35,1.537,21.94,1.625,20.33,1.220,23.57,6.109488,-13.746285,-6.1403513,22.51526,3.7527204,1.9733906,1.7,4.2,6.7,4.03582545,17.89544934,27.15994789,24.5,26.3,1.71,1.92,0.54181236,238.864,260.526,392.81064,0.070,0.080,0.052,-0.028,-16.406,-17.499,-8.114,-0.601006232,-0.751821735,-0.774477557,-0.851405258,-0.21,20.51,7.26,0.000,-12.230,64.44949427,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
T,AT&T Inc.,T.3Q17,4900,4905,3Q17,2017/3F,916.8,10/25/2017,3,9/30/2017,0.74,0.75,0.75,2.992,39.17,2.982,35.71,2.977,38.03,6.4232826,-6.1004457,-7.0778074,17.459429,3.3520699,2.2674441,7.2,11.2,6.8,3.087954075,3.043904315,2.576065553,40.9,40.9,1.77,1.77,0.48078144,146801,163800,160676,0.076,0.083,0.078,-0.005,-11.036,-9.453,-9.345,-0.357794324,0.052797636,0.014471467,0.198709432,0.00,14.41,0.00,-1.755,-1.577,9.451570493,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
SINA,SINA Corp.,SINA.3Q17,3300,3320,3Q17,2017/3F,103.0,11/07/2017,2,9/30/2017,0.65,0.76,0.77,3.478,114.65,3.579,107.65,3.347,100.07,69.52355,7.5747013,-9.286255,19.48663,4.211509,1.4943361,1.0,1.0,0.8,1.131839773,1.476467975,1.139088979,132.3,119.7,1.15,1.17,0.32847333,880.669,1030.93,1498.0275,0.030,0.033,0.033,0.000,50.037,3.363,-10.781,-0.089845252,0.22795347,-0.233413936,-0.006364038,-0.02,22.93,-9.58,-14.265,-15.322,70.10108225,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
LLY,Eli Lilly and Company,LLY.3Q17,2300,2305,3Q17,2017/3F,285.6,10/24/2017,2,9/30/2017,1.03,1.03,1.03,4.483,85.54,4.532,86.06,4.331,82.19,8.3215475,4.7086,5.297923,16.628801,3.1811357,2.2464037,4.0,3.3,2.9,1.297681527,1.182891394,0.976060061,91.0,89.8,1.52,1.46,0.58008933,19958.7,21222.1,22487.826,0.052,0.053,0.053,0.000,-8.307,1.527,3.052,0.216246395,0.396781678,0.097041988,0.329509914,0.06,5.74,-1.30,0.024,0.069,12.67179726,10/23/2017,10/27/2017,10/17/2017,10/25/2016,9/26/2017,9/19/2017,7/25/2017
BLL,Ball Corporation,BLL.3Q17,2200,2235,3Q17,2017/3F,84.6,11/02/2017,4,9/30/2017,0.58,0.58,0.60,2.297,41.3,2.318,42.73,2.266,40.61,7.4386477,5.2203894,3.1627297,22.51526,3.7527204,1.9733906,10.7,11.4,12.5,6.901230492,5.948216666,5.806898958,44.8,44.5,1.53,1.57,0.48057505,7997,9116,10821.217,0.056,0.054,0.056,0.002,-15.077,1.468,1.189,-0.065800151,-0.149915936,0.160218412,0.18845369,-0.04,4.77,-0.60,-1.279,-4.208,35.31595598,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
AIT,"Applied Industrial Technologies, Inc.",AIT.3Q17,3250,3255,3Q17,2018/1F,11.2,10/25/2017,3,9/30/2017,0.75,0.77,0.75,3.196,65.8,3.207,65.1,3.071,56.7,34.82795,14.814806,6.285715,17.459429,3.3520699,2.2674441,3.5,2.6,2.3,1.28065147,1.578297702,1.317355944,60.0,63.0,2.00,2.00,0,2519.42,2593.74,2714.82,0.049,0.049,0.054,0.005,17.369,11.463,4.018,0.367297754,0.552872603,-0.188586876,-0.02786223,0.00,-7.83,5.00,-1.762,0.333,7.755753308,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
WRK,WestRock Company,WRK.3Q17,2200,2235,3Q17,2017/4F,74.3,11/02/2017,4,9/30/2017,0.80,0.85,0.87,3.616,56.73,3.748,60.47,3.454,56.59,26.896095,6.856334,6.498766,22.51526,3.7527204,1.9733906,1.9,2.2,1.7,1.110623493,1.035112991,0.722018456,63.8,62.8,1.32,1.26,0.46573788,11381.3,14171.8,14868.83,0.064,0.062,0.061,-0.001,4.381,3.104,4.525,-0.139069761,0.105470124,0.072949043,0.538220365,0.06,5.51,-1.57,-6.306,-7.926,30.64263309,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
